doc_id,phrase_original_in_doc,phrase_canonical,is_outlier_topic,topic_id,topic_label,concept_id
364,애플리케이션,애플리케이션,False,4,컴퓨터,BT0005
366,조성물,조성물,False,1,조성물,BT0002
368,화학식,화학식,False,10,리튬,BT0011
369,레이저,레이저,False,9,레이저,BT0010
372,단말기,단말기,False,1,조성물,BT0002
372,테스트,테스트,False,11,테스트,BT0012
373,탄소,탄소,False,23,탄소,BT0024
375,파라미터,파라미터,False,1,조성물,BT0002
375,이미지,이미지,False,7,이미지,BT0008
375,컴퓨터,컴퓨터,False,4,컴퓨터,BT0005
375,컴퓨터 구현,컴퓨터 구현,False,4,컴퓨터,BT0005
377,에너지 발생,에너지 발생,False,0,에너지,BT0001
377,RF 에너지,RF 에너지,False,0,에너지,BT0001
377,에너지,에너지,False,0,에너지,BT0001
380,반도체,반도체,False,5,반도체,BT0006
381,초음파,초음파,False,1,조성물,BT0002
382,게이트,게이트,False,1,조성물,BT0002
382,플라스틱,플라스틱,False,2,접착제,BT0003
384,매트릭스,매트릭스,False,1,조성물,BT0002
385,스마트,스마트,False,1,조성물,BT0002
386,컴퓨터 프로그램,컴퓨터 프로그램,False,4,컴퓨터,BT0005
386,컴퓨터,컴퓨터,False,4,컴퓨터,BT0005
387,촉매,촉매,False,1,조성물,BT0002
387,청정기,청정기,False,1,조성물,BT0002
387,사용자 단말,사용자 단말,False,1,조성물,BT0002
388,단백질,단백질,False,14,단백질,BT0015
391,촉매,촉매,False,1,조성물,BT0002
391,열처리,열처리,False,0,에너지,BT0001
391,레이트,레이트,False,24,레이트,BT0025
392,그리퍼,그리퍼,False,1,조성물,BT0002
399,컴퓨터,컴퓨터,False,4,컴퓨터,BT0005
401,음극,음극,False,1,조성물,BT0002
401,리튬,리튬,False,10,리튬,BT0011
402,스트림,스트림,False,1,조성물,BT0002
402,비디오,비디오,False,7,이미지,BT0008
402,인코딩,인코딩,False,3,메모리,BT0004
402,파라미터,파라미터,False,1,조성물,BT0002
403,파이프,파이프,False,20,파이프,BT0021
404,조성물,조성물,False,1,조성물,BT0002
408,데이터 유닛,데이터 유닛,False,15,데이터 유닛,BT0016
411,화학식,화학식,False,10,리튬,BT0011
411,조성물,조성물,False,1,조성물,BT0002
412,카메라,카메라,False,7,이미지,BT0008
414,단백질,단백질,False,14,단백질,BT0015
414,유전자,유전자,False,21,유전자,BT0022
415,모니터링 시스템,모니터링 시스템,False,18,모니터링,BT0019
415,모니터링,모니터링,False,18,모니터링,BT0019
417,전자파 차폐,전자파 차폐,False,27,오디오,BT0028
418,커넥터,커넥터,False,8,케이블,BT0009
418,어셈블리,어셈블리,False,1,조성물,BT0002
421,컴퓨터,컴퓨터,False,4,컴퓨터,BT0005
421,프로세서,프로세서,False,1,조성물,BT0002
421,메모리,메모리,False,3,메모리,BT0004
421,테스트,테스트,False,11,테스트,BT0012
421,드라이버,드라이버,False,26,자동차,BT0027
423,유전자,유전자,False,21,유전자,BT0022
423,AAV,AAV,False,24,레이트,BT0025
423,조성물,조성물,False,1,조성물,BT0002
424,단말기,단말기,False,1,조성물,BT0002
424,에너지,에너지,False,0,에너지,BT0001
425,디스플레이,디스플레이,False,1,조성물,BT0002
425,캐비닛,캐비닛,False,1,조성물,BT0002
426,스트림,스트림,False,1,조성물,BT0002
426,산화물,산화물,False,10,리튬,BT0011
427,배터리,배터리,False,16,배터리,BT0017
428,바이러스,바이러스,False,12,바이러스,BT0013
428,레이트,레이트,False,24,레이트,BT0025
428,조성물,조성물,False,1,조성물,BT0002
433,어셈블리,어셈블리,False,1,조성물,BT0002
433,트레이,트레이,False,1,조성물,BT0002
435,단말기,단말기,False,1,조성물,BT0002
435,컴퓨터 프로그램,컴퓨터 프로그램,False,4,컴퓨터,BT0005
435,컴퓨터,컴퓨터,False,4,컴퓨터,BT0005
436,프로세서,프로세서,False,1,조성물,BT0002
436,카메라,카메라,False,7,이미지,BT0008
437,폴리머,폴리머,False,2,접착제,BT0003
440,탄소,탄소,False,23,탄소,BT0024
443,유전자,유전자,False,21,유전자,BT0022
443,카트리지,카트리지,False,1,조성물,BT0002
444,단말기,단말기,False,1,조성물,BT0002
444,프로세스,프로세스,False,1,조성물,BT0002
445,디스플레이,디스플레이,False,1,조성물,BT0002
445,텍스트,텍스트,False,1,조성물,BT0002
445,단말기,단말기,False,1,조성물,BT0002
445,디지털,디지털,False,4,컴퓨터,BT0005
446,바이러스,바이러스,False,12,바이러스,BT0013
449,라이트,라이트,False,1,조성물,BT0002
449,매트릭스,매트릭스,False,1,조성물,BT0002
449,백라이트,백라이트,False,1,조성물,BT0002
450,반도체 디바이스,반도체 디바이스,False,5,반도체,BT0006
450,프로세스,프로세스,False,1,조성물,BT0002
450,반도체,반도체,False,5,반도체,BT0006
451,접착제,접착제,False,2,접착제,BT0003
451,아크릴,아크릴,False,1,조성물,BT0002
451,알루미늄,알루미늄,False,10,리튬,BT0011
451,혼합물,혼합물,False,1,조성물,BT0002
451,조성물,조성물,False,1,조성물,BT0002
451,세라믹,세라믹,False,1,조성물,BT0002
451,산화물,산화물,False,10,리튬,BT0011
451,실리콘,실리콘,False,5,반도체,BT0006
452,스펜서,스펜서,False,1,조성물,BT0002
452,스마트,스마트,False,1,조성물,BT0002
453,초음파,초음파,False,1,조성물,BT0002
455,열처리,열처리,False,0,에너지,BT0001
455,파라미터,파라미터,False,1,조성물,BT0002
457,카메라,카메라,False,7,이미지,BT0008
458,메모리,메모리,False,3,메모리,BT0004
459,촉매,촉매,False,1,조성물,BT0002
460,디스플레이,디스플레이,False,1,조성물,BT0002
460,프로세서,프로세서,False,1,조성물,BT0002
460,메모리,메모리,False,3,메모리,BT0004
460,카메라,카메라,False,7,이미지,BT0008
460,이미지,이미지,False,7,이미지,BT0008
462,사용자 단말,사용자 단말,False,1,조성물,BT0002
463,방사선,방사선,False,9,레이저,BT0010
463,폴리머,폴리머,False,2,접착제,BT0003
463,포토레지스트,포토레지스트,False,1,조성물,BT0002
463,프로세스,프로세스,False,1,조성물,BT0002
463,반도체,반도체,False,5,반도체,BT0006
465,전해질,전해질,False,1,조성물,BT0002
465,복합체,복합체,False,1,조성물,BT0002
465,화학식,화학식,False,10,리튬,BT0011
465,리튬,리튬,False,10,리튬,BT0011
467,카트리지,카트리지,False,1,조성물,BT0002
467,와이어,와이어,False,1,조성물,BT0002
468,트랜지스터,트랜지스터,False,5,반도체,BT0006
468,반도체,반도체,False,5,반도체,BT0006
469,세라믹,세라믹,False,1,조성물,BT0002
469,플레이트,플레이트,False,1,조성물,BT0002
469,프로세스,프로세스,False,1,조성물,BT0002
470,컴퓨팅,컴퓨팅,False,4,컴퓨터,BT0005
470,캐비닛,캐비닛,False,1,조성물,BT0002
474,반도체 장치,반도체 장치,False,5,반도체,BT0006
474,반도체,반도체,False,5,반도체,BT0006
475,조성물,조성물,False,1,조성물,BT0002
476,게이트,게이트,False,1,조성물,BT0002
476,반도체 장치,반도체 장치,False,5,반도체,BT0006
476,산화물,산화물,False,10,리튬,BT0011
476,반도체,반도체,False,5,반도체,BT0006
477,어셈블리,어셈블리,False,1,조성물,BT0002
477,파이프,파이프,False,20,파이프,BT0021
478,양극,양극,False,1,조성물,BT0002
478,리튬,리튬,False,10,리튬,BT0011
479,트레이,트레이,False,1,조성물,BT0002
480,프로세스,프로세스,False,1,조성물,BT0002
480,이미지,이미지,False,7,이미지,BT0008
481,파일럿,파일럿,False,24,레이트,BT0025
482,이벤트,이벤트,False,1,조성물,BT0002
485,촉매,촉매,False,1,조성물,BT0002
485,실리콘,실리콘,False,5,반도체,BT0006
486,단백질,단백질,False,14,단백질,BT0015
487,프로세서,프로세서,False,1,조성물,BT0002
487,사용자 단말,사용자 단말,False,1,조성물,BT0002
490,어셈블리,어셈블리,False,1,조성물,BT0002
491,반도체,반도체,False,5,반도체,BT0006
492,AAV,AAV,False,24,레이트,BT0025
494,인서트,인서트,False,1,조성물,BT0002
496,디스플레이,디스플레이,False,1,조성물,BT0002
497,커넥터,커넥터,False,8,케이블,BT0009
499,유전자,유전자,False,21,유전자,BT0022
499,마이오,마이오,False,1,조성물,BT0002
499,조성물,조성물,False,1,조성물,BT0002
500,플레이트,플레이트,False,1,조성물,BT0002
500,어셈블리,어셈블리,False,1,조성물,BT0002
500,배터리,배터리,False,16,배터리,BT0017
